dataset_version,manifest_version,source,source_role,path,label,split,valid,related_group,sha256,perceptual_hash,width,height,image_format
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00745.png,eGKLSL,train,True,group-ee542e80cc0eaa92,eb66f4395e39a11b8c0edd4a21a216ee73d80043475367f96ca0ac8eb655049e,bab485633e4b852e,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00746.png,Yr57b7,train,True,group-bebe7483793a708c,1acbab149e88e1b779aa5d406df6c960efc2da7d34acc998072e2507e1974079,e54cd8931b3b66a4,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00747.png,PXLCBB,train,True,group-45cdb369c7304a44,833120ca6d6b0095e9e28fb17a2bd62fa5dfbe00797b1e9b725b34f1a4c54e68,dd29eed7074493a0,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00748.png,AQ78TT,train,True,group-28d9fc61d472e899,1d1d54c2069f0933dc345990ae113eb612433ef7f017b3857abe55d0160ef27c,8d8ef2b7024969b6,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00749.png,a685W2,train,True,group-bbd117e7d6ac6497,02e3d00bf7aed091fb03597d62fa6b38d03f7b85833c41e1109b7a4ccb51f5d4,ed2e92b14d899e51,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00750.png,A5W6GY,validation,True,group-43d1c0cba6f1190b,6b415c9f4ecd283a31c0f14e82de052b6fb55d73e410f36c321dcd9723d31f20,bbdcc623310b3e94,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00751.png,RNGXHP,train,True,group-d4ee310da84dff5d,59e882e825baedeea8eca005eb772a0d51d7e33ecb7ed03c9600803827d6cad2,9a3ebdcb4358c885,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00752.png,a47aFT,train,True,group-90cc9348658397e2,00e80638ee1d93d58c7475882df575e347ad238950242a1fafa99c2b41b8313c,b58bc6741b69ac4c,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00753.png,5e2C54,train,True,group-a784d0426837f491,ce1f5787e06bdcfbe065c25e10d94c488342f500a1245b977f814aec5f83f1ad,c3d6fc29730806ee,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00754.png,RNMTK3,train,True,group-baa4552202fa64e8,7178b6cdf850c9ee649bacfd55c36234f502f875641f849983571f65d85e9db1,a12ceed7931323e4,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00755.png,MREPaP,train,True,group-098c80b8f80c91eb,3ed55d6ba94e5fcd392d427f65a92f83fe8974f938fa3b1302147054a5d1b88e,8e7ef4815b5170e8,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00756.png,eXSGTe,train,True,group-6b8ff235d14a3931,7bcc847fde4ad55479a9683309d4212152ba0213d88b907190356fe7bdb8be91,e9db92347d694892,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00757.png,MPZZTH,train,True,group-a6323c109e2e8b86,c5efbf707224622082f77aaa0ada7619ef3d6443d501190462edcbe7a4ab3278,87d8e48726f17907,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00758.png,ZBK2SZ,train,True,group-d974f858d935745f,b873ecfc5af830a03a0ae11bf84c74b155efbf52b68f45e54d507cedd6a32c5a,b9c6c6395e2f09c2,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00759.png,RCHebT,train,True,group-79b844d6abb1d60b,2d2fdf8c6e3b07cbdb0d98e7a31955d0b7d7d5a5ed4e71d5bc028b21a26d0231,d7f6ac0b3154538c,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00760.png,KZBZER,validation,True,group-d5e8214fa4d95760,81b1f3b5f0797116e04c79faec5f676baa410593f57cde61127c5a0c4ee4dc45,94c9fb3640341fcb,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00761.png,XMeE22,train,True,group-27f6b45c4d21c42e,1e54ac20ab597dfb1c996eb930c26ee7dbc6bc060efedce4750af37d9e158622,8dd1f22e430bf16c,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00762.png,aPAKFM,train,True,group-f4dfd3bc3b06a5e3,6eb0271d636469a19838280a203bae1b76c8624d406a9d1df26d977bc34618bb,f5568a29298bb3d4,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00763.png,G4bLeK,validation,True,group-2820ce63675c4cd0,a246056cfc6ca308b9e9f416e78cf33e64557d017e51b08841249a5135aa5b93,821690ed6d1b7ae6,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00764.png,FNLPS2,train,True,group-0ba005ba02196c70,3d50c53e555cdceb16c21be2bcc3f6de8fe9ddff3e4af80c7bdb60a9bd2fc150,9b84c17b2c615ef1,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00765.png,6NabEQ,validation,True,group-fd213cfad6478398,703a920b0cc36c18efaa5fe3f42ea59d3f80584cb34ea4dfc6f5e0099250bfa2,d8afa7584f4aa194,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00766.png,CZaQK6,train,True,group-3052216603b2ce01,3e860f949a3c728f10d67dca95b7105c6be2d49c8557e254bc513981091934b0,cc96e32d506318fe,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00767.png,NQXTLY,train,True,group-207e198c685b27eb,342800057d10d184e52ac664da78903341de6ea5a84ee5250457347c9bc9dabd,b88187ba3a7667c1,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00768.png,RZ3FBF,train,True,group-2da48c2e26518a48,56ad883c858a1d5adfd5d28d94a7974e277dff86a7bf734eee44a815a0e04c6e,bf43c3bc603c33c2,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00769.png,eTPNCC,validation,True,group-c1dcde923a1cff99,d2a732fe98a1e4cfbdd6d0a22a22e02963d2e2afe8361baa0c68c3cf8bee50c5,ba0c9d7342c566ae,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00770.png,e4WSEW,validation,True,group-5dbe2a10020bef74,7ac2c2a3b3cbb3ae1043ad72b71ff33270fed1a2dbaf3d0135f0700fec403daf,f8bccd41b2442b5b,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00771.png,Z824dQ,train,True,group-7ff96c33a7c14f91,d74b92437682fb0daff73066efa886da861ef6822933c9c354cb1279bdb73e20,f4d389ac660f89d8,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00772.png,83PZQX,validation,True,group-0ff2313f6b1ca379,f91548082f6fc6266044b7274ce7780e29be4b1b6d7af6453e2238fa27f81692,cc9cb4437d46b0e9,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00773.png,ZPSd4B,train,True,group-9c77e0f29536540b,5e84ebc6128eec6e1d6be817a3bacde12287f749e3f2cfef7edaf80f6a6c6b2d,91bae44d1a077177,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00774.png,7aCQGR,train,True,group-9a01077a95d562c0,3bb99234e66de7d0c06783b6ea41a0b0d2023997bc4f2008ac06a962639dad17,e892856bd26cdc69,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00775.png,NKHFbe,train,True,group-d583ba4d5a7d2fb4,c573069cfce2e399347ec5652409be2ff033b86115718ab551950a05dbccaa84,a4c5fb76656d0491,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00776.png,YBYFbN,validation,True,group-606d5ca5a3f95698,66cf3b8f438579fe2d2c9b23fee0a04ebbcd6ac2d2eecc547561c9c0219078d0,dcc3ba3647024c7d,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00777.png,5aHGbB,train,True,group-e691c5f6513c353b,c778eeb2497ff7646ffdebdaff19d0646c586173b6ed7ffe254bbdac4073cd49,b35acca4733c219b,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00778.png,Z3R8PG,train,True,group-2fa8e2339ecadcb1,4d6d89923cbdd6b1c2294f34e986514f79b2bec133b4d76b60c6907cef26064f,9139ef46b45f0e82,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00779.png,aA2HKC,train,True,group-68fe946ae85d1f77,96434a4e0b7e74ad7670418b525cea8849a92f352eea96c5267ed7c34ef0f3f0,e993b26c814bd6ac,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00780.png,MEYZb3,train,True,group-87a2db57db5a0736,f86494d2d2441a4c50d6fb817b8a1fda93d7223173f2ea0baed00f9221d4952f,a5d0eb2f25e0d84d,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00781.png,FCeXSW,train,True,group-c45f2ee98c86a099,a087971d20563157f0efc96a970939165ed0ce9b8ea75ea1ee09a6b453e44a3b,e4eeb1d147911969,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00782.png,X4YEQK,train,True,group-616066723561a4fb,3eb838c99954cbb599b557a4d4b185e39de21254345504f83afb08e106f33abe,dea5a5582a5155bc,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00783.png,BeeSGb,train,True,group-3bd845fd79906f87,dbf0bde178fdd4f33a4ae5d307deac3914d69ea6f8d50298e868293084f51cc4,c58bb2744ee4bb0a,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00784.png,7Z2GHe,train,True,group-f118057485f58670,50aa8f08bb9507053f11aae10cde952897a8fa69c2a969e38e7172c03cf804ef,ace3931e789e8760,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00785.png,rbNA3b,train,True,group-61aea4dc124039ec,9e73d62cf3da8d3360664e71174b1eb65ac5a698e27a3b23ec9c7c31b41d3560,fc83a13c4f6b903c,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00786.png,SEE5WA,train,True,group-978157d138a0068e,1223d995fa8dc915c9ec86029239a8ef36bc3a6e19853b3f0dab4328e5f80b1b,ef61909669dd9682,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00787.png,7PST8X,train,True,group-800e055b05017052,94eb3c4d226098d235524a79b023bf5f5f80b7a072d465ad3a39865fa07c96c8,e42189da386676f9,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00788.png,TB8SMK,validation,True,group-a7b3edd9d24c1b2c,285d811f24d39b4277e391b4c6717c448002d2123f9cfdb42ddc3ac89413d89e,dbc984b456ae214f,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00789.png,QHYFdW,validation,True,group-669e15ebf354a43e,ef206af7fe2cb7c8d421b3291ac80868261f53fe93021663c52c708445622ef5,d246adb972720f85,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00790.png,RbRLGH,validation,True,group-555f20a15c230b1c,d9e325295255d768c7a33c659e6d55c3147879d1fabe64b8db766e4365f73590,8111b6ee29e47b6a,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00791.png,FLXr6E,train,True,group-489613c6cea17fc6,b24cb4005769ac7e41ddd529a90a9f5cce6a52d1e0b309e91a801a4fffa5bbb5,d986b87bc75ca031,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00792.png,T26ar4,validation,True,group-3237fcbac47d29be,62c9d204ff7d08a4ff3257f41ac2676bd29c87352ca0fadf1a20dd249427cf14,bd5682b965433e2c,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00793.png,TCYSWr,train,True,group-0e03ac9b1989761c,b8d707a2de07e7b0448d58ef87db2457b624767ee65eb8e32d1e7f1dd0e857af,8b21b2fee9fe0a01,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00794.png,6WbWEX,train,True,group-22c8f755c28204f9,98128be92468b93e6dfd49f7a0c6b6516b8843e1e582bf6b7f2dbfe661e7eb0c,c6c3bd7c01367698,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00795.png,CMdRNd,train,True,group-1cbc77d5c2654deb,5bc24744deab30874ac95172f161001c5215641000e8fc2de3b2aa3b4efc6195,8c0ee3f371b85c19,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00796.png,bNNb5Q,train,True,group-09e313409cdfd7e1,83e71fb524fcd2d82c43eaf7ecadac36af5601779197677dc66835c338937d97,fb9681e9542ba634,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00797.png,FZ6QXe,validation,True,group-01ff10475fc950b8,ba3fc6f908f613699d7f0cbace7d1ffebbcd3de932032b42af13909766768254,fc6ec3d10783326c,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00798.png,KZ2rZH,train,True,group-de14bf34dace794c,5b136610143eb1dcc630d9ec57f4c4ad900958a9b5555b12ebe4744f91b2eb8d,91f1eb8d444716dc,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00799.png,8EdGTZ,validation,True,group-fcfd98be7985b10f,60b51bb49a47c39d9232532707a529af58e97840a3dcc2e6bf818b6fa9a8d8b0,c8a4f2df4d5ab0c1,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00800.png,TX7Q4F,train,True,group-920751ba4597e779,855cdbe610a6aa4e2708cdb3d91f9fbb5b4c6ed92a3c987ca023490f9202ef25,8233bdfc580446ef,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00801.png,RdZFST,train,True,group-a45741da1eb63162,3d6d74d8925c894925e1af6949bc24c74f50f1490e913473fc3103ad03b09752,d305a0f8765379aa,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00802.png,4Y4r2X,train,True,group-1d50350d7a9a3539,9b8c50503b879514cd44ccd287e4de26dd1cdb6aefd16defa63daef3c75d1b51,9346ecb931ab0756,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00803.png,K8d8Q5,train,True,group-a83e4b694d96c973,40d2226bfb4979b56e77924a8e91f9791ea6dd11a672aa10fef2bc1d745e785b,ccc3963c67a46b49,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00804.png,a86RL2,train,True,group-efc8d985185b8806,6889eebfeebc8bd85b444cc7c1940948c625e131d0f98393f71b9c2b909ec1f7,f0acc7531ce3295c,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00805.png,dN5FTC,train,True,group-971705a1e1967952,ded03b0971747f4d700e97c9e03489e87233bd37074a5d2eb3b134f594ca8531,f335c6c215ea4f50,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00806.png,bF8Q8B,train,True,group-e2efb03255eeb67b,9c9cdb847b73c458815b1d428a49e2238f0ec688da6c75af6664d37369a922f4,f4268ed878ca13b3,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00807.png,SWbabF,validation,True,group-92f351c57e2386c8,26e6741c48af8a3cbe7f17489f2ed255ac757a7bac91614d0862cd8a559bffc2,9a9ce1633cc901fb,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00808.png,ASYN2A,train,True,group-7d6062d3c30affde,2b42a3240f08fabb024c136e547fc80d2704df4be8115f6e2956f5c9fef2ea00,c4a0f31f2c5c2fe1,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00809.png,HeZKRG,validation,True,group-a661cbd857678ba4,e683aaa6f89f49c0336609c055e7fee7d014b121a490de8e0348accce05f2f23,f1dd862355332aac,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00810.png,H6Ld5Q,train,True,group-7656301a50f15926,4d109d4e53b2cec001fa3d606941a381200c6f8f9f5ebe581d564d0759539e59,db14e4e9298ea539,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00811.png,7CPZ7C,train,True,group-53f2efc7f5e37dc2,be3e96c0f619b4396c6e7242084272cfbf336e8f8e068d382bd8c0146e5492e1,d386ac7a799444ab,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00812.png,LTY6KW,train,True,group-4c28d72df2f2af25,b9f9998e434e870b61e554a7c018b536fb486b3ea060a2b062e19c4277f3e0de,cd89b6521dcc6b83,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00813.png,X3HQae,train,True,group-f85563068ebe3638,aadef01f26ca164d1a617347550d67fd5332d5e6ad51a9a251f0df00c93ebfe0,a4ecfb33401be724,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00814.png,5NMCRr,train,True,group-fda446f2d30aa479,067b1fc3df0d3c45fdae0021db98d1d73a969c7a5a91d21160cfe24ee47f201e,ab6cd4b118965b39,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00815.png,54rT5E,train,True,group-8c93a2fc5ad80026,f763d8190863f746524f8334fdd75ee7dce49b4f935b559429b4ea543b909fa1,9eace153776700a9,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00816.png,dWL85N,validation,True,group-4ce035edb7de1704,62fccc29bab73f6318035625f3179202c58716b8584b02eb0c679800e9b10b19,9e5bc1241ce03bde,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00817.png,8A4NGd,train,True,group-da97331438c095b9,c612814cffe919ed0ef749dbca62021621f96845ae74c36d68e14cc175481fa8,a7f9d0063c063dd9,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00818.png,eAeN64,train,True,group-9c1a4b7fbb192fa8,eb297c955f079f9cc1e13ceca07c607991684e3c851b1f3ccf378c5f7b737bce,afd1902f47dc6889,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00819.png,5FKCCC,validation,True,group-1b9d8a9c6df3174c,5b2d40b5e5a30a267f4738615097d36cb55b7779370c27b0d73cca7d1a5139b4,a2e6c5193d4b5ea4,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00820.png,56TNGG,train,True,group-02537de8744bc777,f587ed1c141a0208ec015c245f99ecf4da01b33ad6af73400796d0f2cd03463d,cf69b1962e6b14a4,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00821.png,N6WAZa,train,True,group-497872d982de9c66,f098ce683348e16022b6df515539da511751026d4315e0845f3d9b5a8d0683f4,a091cefe5b4f9422,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00822.png,b2W6dS,train,True,group-4284584b41296650,2f8eea0a423324d5892cefb5bb5bd39788ff448da8eaf2251eb882ecea1bd5f1,f29c996366d146a3,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00823.png,ea63E2,validation,True,group-16ebb86fa750d598,2562f4673846220736e4408254690d7d49cd587019a3cbabc86c490c7aa1f8b3,ef5edca121b41925,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00824.png,S5GTZd,train,True,group-1b4f442dc84f7a02,4f21390051f6e646b5be0aa722ec10f4b7bf100d286e50a083e4eca702faf806,ba61e49e51948bcb,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00825.png,X2d4ad,train,True,group-e1b0c34362f89654,83c6ab1832bd48bba882111cb5fa6c719f9fad5fa820961b105b7137829cd725,8e1ee9e336490c3e,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00826.png,CCTbTF,train,True,group-23b37d2d419391c0,f0a46c9fa6ef290f7c841e3dc4435f4f128b640935e5f73e3bb34cd196cff1ea,cb71b49f6868869c,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00827.png,HAAS4Z,train,True,group-b2011803b635e0db,3e2718092d5f134de62131c05e9e48a56ce4597da7ab6dcc9d059984c7f12b5f,d686a9f98e1b5522,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00828.png,rMZrLR,train,True,group-b4e9e6ce418c486f,f8015b608cfbfab49506dbea5872ade7318b6c0f2fb7f3447f59244c308977af,b9ccc2536e381c4f,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00829.png,Qd823X,train,True,group-4068247a8db20fc3,9003737390f3bcdc1db6d6fc0ba2d033e9effdbd6a4a88dc02850dc83c6df9b8,8385fd7a127c2783,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00830.png,LZMQLZ,train,True,group-addd0676ddaca8e4,2f3e9217a49ad53dcc55d5b37e6acb5a5342aa0d9658637cf7ca73a965065ca6,bcf9c3066a5438b3,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00831.png,dHaLHE,train,True,group-a06477b82bd0ee1a,bfa6bc0c8494f3e856642d89bf5a6e72ed6660f504a4af579c035e73d08e40ac,b8c3cd34339d443e,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00832.png,BZaENb,train,True,group-ed93baf86a32cc5f,6f50d7d925af7f5f1c1abbae853496ad664e9e0c6ca79ee21b368cc0039b2ec6,8cf1d94e2638c3cb,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00833.png,TKZWQr,train,True,group-31010bad1c6f76aa,6aa7ae05c6d3023edfd18326d051d9a4ed3ddbca75dd95dfcc0c7b285c3fa4bb,eb6ad19701b1d4b4,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00834.png,H35Qr5,train,True,group-248e524a46136f4e,d998a7f9d97b0cd410de091f4355fc47b0ac0d6eed19d90f3010caceb27a96aa,d4adfb14115e24ea,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00835.png,QP6Y6b,train,True,group-583b41162826f966,46e483b9ce68e565f4cc7d6d9cbeb47408c4a29ecfb6ad3d3cf9736e2ffd6558,c2a7ff5913db2804,151,41,PNG
